#PATH-POINTS-START Path
0,0,102,0
124.037,-118.092,93.806
122.087,-118.538,94.291
120.131,-118.955,95.19
118.171,-119.349,99.577,0
116.207,-119.727,99.437
114.241,-120.096,99.29
112.274,-120.456,99.136
110.305,-120.806,98.973
108.334,-121.146,98.803
106.361,-121.476,98.624
104.387,-121.794,98.437
102.41,-122.1,98.036
100.432,-122.392,97.823
98.451,-122.67,97.601
96.468,-122.934,97.133
94.484,-123.179,96.887
92.497,-123.409,96.634
90.508,-123.619,96.109
88.517,-123.809,95.838
86.524,-123.977,95.286
84.529,-124.123,94.73
82.533,-124.243,94.454
80.535,-124.336,93.917
78.536,-124.402,93.415
76.537,-124.438,92.969
74.537,-124.443,92.602
72.537,-124.415,92.337
70.538,-124.352,92.197
68.54,-124.255,92.201
66.545,-124.123,92.365
64.552,-123.957,92.697
62.562,-123.759,93.2
60.575,-123.529,94.256
58.592,-123.27,95.137
56.612,-122.986,96.129
54.635,-122.681,97.201
52.661,-122.359,98.882
50.69,-122.025,100.002
48.719,-121.682,101.082
46.749,-121.336,101.219
44.78,-120.99,100.556
42.809,-120.647,99.794
40.837,-120.312,99.149
38.864,-119.985,98.625
36.889,-119.67,98.216
34.912,-119.367,97.917
32.933,-119.078,97.806
30.952,-118.804,97.653
28.969,-118.545,97.582
26.984,-118.301,97.581
24.997,-118.073,97.603
23.008,-117.861,97.686
21.018,-117.663,97.743
19.026,-117.482,97.883
17.033,-117.314,97.963
15.039,-117.161,98.14
13.044,-117.022,98.235
11.048,-116.896,98.332
9.051,-116.784,98.533
7.054,-116.684,98.635
5.056,-116.597,98.737
3.057,-116.52,98.839
1.058,-116.455,98.94
-0.941,-116.4,97.517,0
-2.94,-116.341,97.471
-4.939,-116.266,97.42
-6.937,-116.175,97.364
-8.934,-116.068,97.303
-10.93,-115.945,97.235
-12.925,-115.805,97.161
-14.919,-115.647,96.994
-16.911,-115.472,96.9
-18.902,-115.279,96.798
-20.891,-115.068,96.688
-22.877,-114.839,96.569
-24.862,-114.591,96.304
-26.844,-114.322,96.155
-28.823,-114.033,95.996
-30.799,-113.724,95.825
-32.771,-113.395,95.443
-34.74,-113.041,95.231
-36.704,-112.664,95.002
-38.664,-112.266,94.756
-40.618,-111.839,94.207
-42.566,-111.388,93.901
-44.508,-110.91,93.571
-46.442,-110.401,92.832
-48.369,-109.863,92.418
-50.285,-109.291,91.487
-52.191,-108.686,90.965
-54.085,-108.044,89.787
-55.966,-107.362,89.123
-57.83,-106.637,87.621
-59.676,-105.869,85.848
-61.5,-105.048,84.844
-63.298,-104.174,82.562
-65.067,-103.241,79.858
-66.8,-102.243,76.655
-68.489,-101.172,72.87
-70.124,-100.02,68.424
-71.692,-98.779,63.251
-73.175,-97.438,57.33
-74.554,-95.99,50.714
-75.802,-94.428,43.588
-76.876,-92.743,40
-77.75,-90.946,40
-78.368,-89.045,40
-78.711,-87.077,40
-78.765,-85.08,40
-78.532,-83.095,40
-78.052,-81.155,40
-77.354,-79.282,50.608
-76.476,-77.486,58.016
-75.454,-75.768,64.676
-74.314,-74.125,70.477
-73.079,-72.552,73.054
-71.76,-71.048,77.596
-70.379,-69.603,81.398
-68.942,-68.211,83.054
-67.458,-66.871,85.936
-65.933,-65.577,87.187
-64.377,-64.321,88.326
-62.787,-63.108,90.311
-61.171,-61.929,91.174
-59.074,-60.464,91.961,0
-59.074,-60.464,0,0
#PATH.JERRYIO-DATA {"appVersion":"0.8.3","format":"path.jerryio v0.1","gc":{"robotWidth":30,"robotHeight":30,"robotIsHolonomic":false,"showRobot":false,"uol":1,"pointDensity":2,"controlMagnetDistance":5,"fieldImage":{"displayName":"V5RC 2025 - High Stakes (Skills)","signature":"V5RC 2025 - High Stakes (Skills)","origin":{"__type":"built-in"}},"coordinateSystem":"VEX Gaming Positioning System"},"paths":[{"segments":[{"controls":[{"uid":"iUinBo3xhc","x":0,"y":0,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"TcIXoEOgFf","x":-106.1823056300268,"y":3.72156261968594,"lock":false,"visible":true,"__type":"control"},{"uid":"h74Mu4u84e","x":-119.13711221754116,"y":38.48506319417847,"lock":false,"visible":true,"__type":"control"},{"uid":"YSwTwO4wPf","x":-119.13711221754116,"y":58.48506319417847,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[{"uid":"XSevd5zqWk","xPos":0.02702702702702703,"yPos":0.9874083298740833,"followBentRate":true}],"lookaheadKeyframes":[],"uid":"udNVOsnLN9"},{"controls":[{"uid":"YSwTwO4wPf","x":-119.13711221754116,"y":58.48506319417847,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"a0JHUz1ACO","x":-119.13711221754116,"y":78.48506319417848,"lock":false,"visible":true,"__type":"control"},{"uid":"GLTOf6KAFX","x":-92.63864419762542,"y":125.61451551129835,"lock":false,"visible":true,"__type":"control"},{"uid":"PqcMwsoRhs","x":-0.18843355036384124,"y":121.49253159708923,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"JhnED1BW9o"},{"controls":[{"uid":"PqcMwsoRhs","x":-0.18843355036384124,"y":121.49253159708923,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"H2VPDzhrRt","x":144.66985829184222,"y":123.25909613175028,"lock":false,"visible":true,"__type":"control"},{"uid":"1ofUpEYjpd","x":59.28590578322482,"y":61.72376484105706,"lock":false,"visible":true,"__type":"control"},{"uid":"A8bXskCcXz","x":118.76024511681348,"y":1.9549980850248907,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"QDH79ASyd7"},{"controls":[{"uid":"A8bXskCcXz","x":118.76024511681348,"y":1.9549980850248907,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"UBGrIZjogK","x":186.47855227882036,"y":-89.90635771734968,"lock":false,"visible":true,"__type":"control"},{"uid":"w6K0jy0Esj","x":160.56893910379165,"y":-111.10513213328227,"lock":false,"visible":true,"__type":"control"},{"uid":"gryLe1h4md","x":118.17139027192647,"y":-119.3490999617005,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"IOe5Mfi3MZ"},{"controls":[{"uid":"gryLe1h4md","x":118.17139027192647,"y":-119.3490999617005,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"0pEYeDLQaM","x":54.575067024128685,"y":-131.71505170432783,"lock":false,"visible":true,"__type":"control"},{"uid":"AAX9zNNz7p","x":58.6970509383378,"y":-117.87696284948296,"lock":false,"visible":true,"__type":"control"},{"uid":"tjMJJt16I3","x":-0.7772883952508577,"y":-116.40482573726541,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"NhL8h1lCcZ"},{"controls":[{"uid":"tjMJJt16I3","x":-0.7772883952508577,"y":-116.40482573726541,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"Q7g2Kq3Rep","x":-60.251627728839516,"y":-114.93268862504786,"lock":false,"visible":true,"__type":"control"},{"uid":"WOpBHn89Cw","x":-106.77116047491381,"y":-92.85063194178475,"lock":false,"visible":true,"__type":"control"},{"uid":"tIas5fh42d","x":-59.07391803906549,"y":-60.46361547299885,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"busJdpZ3Pq"}],"pc":{"speedLimit":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":600,"label":"600"},"step":1,"from":40,"to":102},"bentRateApplicableRange":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":1,"label":"1"},"step":0.001,"from":0,"to":0.055}},"name":"Path","uid":"SJO1meokxK","lock":false,"visible":true}]}
